PUBCHEM_SID,hERG inhibition (%) at 1uM,hERG inhibition (%) at 10uM,SMILES_unique_largest_fragment,SMILES_Original
51087694,13.5917,12.87368,COc1ccc(CCNC(=O)CSc2nc3ccc(C)cn3c(=O)n2)cc1OC,COC1=C(OC)C=C(CCNC(=O)CSC2=NC(=O)N3C=C(C)C=CC3=N2)C=C1
51087692,14.5595,-14.04152,Cc1ccc2nc(SCC(=O)Nc3cccc4ccccc34)nc(=O)n2c1,CC1=CN2C(=O)N=C(SCC(=O)NC3=CC=CC4=CC=CC=C34)N=C2C=C1
51087691,16.3115,-4.74732,Clc1ccccc1CNC(=O)CSc1nc2ccccn2c(=O)n1,ClC1=CC=CC=C1CNC(=O)CSC1=NC(=O)N2C=CC=CC2=N1
51087690,11.4143,9.72188,Cc1cccn2c1nc(SCC(=O)N1CCOCC1)nc2=O,CC1=CC=CN2C(=O)N=C(SCC(=O)N3CCOCC3)N=C12
51087689,2.7029,-65.42832,COc1ccc(cc1)C1CC(=NN1C(=O)CSc1nc2cc(C)ccn2c(=O)n1)c1cccs1,COC1=CC=C(C=C1)C1CC(=NN1C(=O)CSC1=NC(=O)N2C=CC(C)=CC2=N1)C1=CC=CS1
51087688,2.615,6.34888,Cc1ccn2c(c1)nc(SCC(=O)NC1CCCCC1)nc2=O,CC1=CC2=NC(SCC(=O)NC3CCCCC3)=NC(=O)N2C=C1
51087687,8.30879999999999,-18.37082,CC1CCN(CC1)C(=O)CSc1nc2cc(C)ccn2c(=O)n1,CC1CCN(CC1)C(=O)CSC1=NC(=O)N2C=CC(C)=CC2=N1
51087686,4.64429999999999,-13.01912,CC1CN(CC(C)O1)C(=O)CSc1nc2ccc(C)cn2c(=O)n1,CC1CN(CC(C)O1)C(=O)CSC1=NC(=O)N2C=C(C)C=CC2=N1
51087685,9.5968,-8.49162,Cc1ccc2nc(SCC(=O)Nc3ccc(F)cc3F)nc(=O)n2c1,CC1=CN2C(=O)N=C(SCC(=O)NC3=C(F)C=C(F)C=C3)N=C2C=C1
51087684,16.9804,-11.15532,Cc1cccn2c1nc(SCC(=O)Nc1ccc3OCCOc3c1)nc2=O,CC1=CC=CN2C(=O)N=C(SCC(=O)NC3=CC4=C(OCCO4)C=C3)N=C12
51087683,14.5828,-3.34972,Cc1ccn2c(c1)nc(SCC(=O)NC1CCCC1)nc2=O,CC1=CC2=NC(SCC(=O)NC3CCCC3)=NC(=O)N2C=C1
51087681,11.791,1.84458,[O-][N+](=O)c1ccccc1NC(=O)c1ccc(cc1)S(=O)(=O)N1CCCC1,[O-][N+](=O)C1=CC=CC=C1NC(=O)C1=CC=C(C=C1)S(=O)(=O)N1CCCC1
51087680,6.0974,-0.661419999999996,CC(=O)Nc1ccc(NC(=O)CSc2nnc(NC(=O)c3ccc(Br)o3)s2)cc1,CC(=O)NC1=CC=C(NC(=O)CSC2=NN=C(NC(=O)C3=CC=C(Br)O3)S2)C=C1
51087679,10.8597,2.86298,CNC(=O)c1c(NC(=O)C2=COCCO2)sc2CCCCc12,CNC(=O)C1=C(NC(=O)C2=COCCO2)SC2=C1CCCC2
51087678,5.7005,-7.79462,CC1(C)Cc2c(sc(NC(=O)c3ccc(cc3)C(=O)c3ccccc3)c2C#N)C(C)(C)N1,CC1(C)CC2=C(SC(NC(=O)C3=CC=C(C=C3)C(=O)C3=CC=CC=C3)=C2C#N)C(C)(C)N1
51087677,-2.75340000000001,-14.29162,COc1cccc(C2CC(=NN2C(=O)CSC2=NCCS2)c2cccs2)c1OC,COC1=CC=CC(C2CC(=NN2C(=O)CSC2=NCCS2)C2=CC=CS2)=C1OC
51087675,16.1281,19.98718,Clc1cccc(c1)C(=O)Nc1nnc(SCC(=O)NCC2CCCO2)s1,ClC1=CC=CC(=C1)C(=O)NC1=NN=C(SCC(=O)NCC2CCCO2)S1
51087673,14.3193,-8.07022,[O-][N+](=O)c1ccc(o1)C(=O)Nc1nc2cc3OCCOc3cc2s1,[O-][N+](=O)C1=CC=C(O1)C(=O)NC1=NC2=CC3=C(OCCO3)C=C2S1
51087672,15.8107,10.32728,COc1ccc(-c2nnc(NC(=O)c3ccc(cc3)S(=O)(=O)N(C)CC3CCCO3)o2)c(OC)c1,COC1=CC(OC)=C(C=C1)C1=NN=C(NC(=O)C2=CC=C(C=C2)S(=O)(=O)N(C)CC2CCCO2)O1
51087671,12.5004,14.43918,COC(=O)c1c(NC(=O)COc2ccc(Cl)cc2Cl)sc2c1CC(C)(C)NC2(C)C,COC(=O)C1=C(NC(=O)COC2=C(Cl)C=C(Cl)C=C2)SC2=C1CC(C)(C)NC2(C)C
51087670,13.8925,9.60088,CC(C)c1nc(SCC(=O)NC2CCCC2)c2c(n1)n(C)c(=O)n(C)c2=O,CC(C)C1=NC2=C(C(=O)N(C)C(=O)N2C)C(SCC(=O)NC2CCCC2)=N1
51087669,3.8542,-8.27492,COCCn1c2ccc(F)cc2sc1=NC(=O)CCS(=O)(=O)c1ccccc1,COCCN1C(SC2=C1C=CC(F)=C2)=NC(=O)CCS(=O)(=O)C1=CC=CC=C1
51087668,15.5553,5.30078,COc1ccccc1-c1nnc(NC(=O)CCS(=O)(=O)c2ccccc2)o1,COC1=CC=CC=C1C1=NN=C(NC(=O)CCS(=O)(=O)C2=CC=CC=C2)O1
51087667,-1.4617,-22.20022,CN(CC1CCCO1)S(=O)(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)[N+]([O-])=O,CN(CC1CCCO1)S(=O)(=O)C1=CC=C(C=C1)C(=O)NC1=CC=C(C=C1)[N+]([O-])=O
51087666,2.2658,-2.20602,Cc1ccc(cc1)C1CC(=NN1C(=O)CSC1=NCCS1)c1cccs1,CC1=CC=C(C=C1)C1CC(=NN1C(=O)CSC1=NCCS1)C1=CC=CS1
51087665,12.5216,15.59508,Fc1cccc(c1)C(=O)Nc1nnc(SCC(=O)NCc2ccco2)s1,FC1=CC=CC(=C1)C(=O)NC1=NN=C(SCC(=O)NCC2=CC=CO2)S1
51087664,3.57089999999999,-8.19682,COCCn1c2ccccc2sc1=NC(=O)CCS(=O)(=O)c1ccccc1,COCCN1C(SC2=CC=CC=C12)=NC(=O)CCS(=O)(=O)C1=CC=CC=C1
51087663,2.32099999999999,-1.21372,COC(=O)c1ccc2nc(NC(=O)CCS(=O)(=O)c3ccccc3)sc2c1,COC(=O)C1=CC2=C(C=C1)N=C(NC(=O)CCS(=O)(=O)C1=CC=CC=C1)S2
51087662,-13.2679,-47.98422,COC(=O)c1c(NC(=O)CCS(=O)(=O)c2ccccc2)sc2CN(C)CCc12,Cl.COC(=O)C1=C(NC(=O)CCS(=O)(=O)C2=CC=CC=C2)SC2=C1CCN(C)C2
51087661,6.09179999999999,-6.69152,COc1ccc(cc1)S(=O)(=O)N1CCOC11CCN(CC1)S(=O)(=O)c1ccc(Cl)cc1,COC1=CC=C(C=C1)S(=O)(=O)N1CCOC11CCN(CC1)S(=O)(=O)C1=CC=C(Cl)C=C1
51087658,10.1277,4.72468,CCN(c1ccccc1)S(=O)(=O)c1cc2CCN3c2c(CCC3=O)c1,CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC2=C3N(CC2)C(=O)CCC3=C1
51087657,0.338999999999995,-7.55652,COc1ccc(cc1OC)S(=O)(=O)Nc1cc2CCN3c2c(CCC3=O)c1,COC1=C(OC)C=C(C=C1)S(=O)(=O)NC1=CC2=C3N(CC2)C(=O)CCC3=C1
51087656,-10.2877,-42.75952,COc1ccc(OC)c(c1)S(=O)(=O)N1CCC2(CC1)OCCN2S(=O)(=O)c1cccs1,COC1=CC(=C(OC)C=C1)S(=O)(=O)N1CCC2(CC1)OCCN2S(=O)(=O)C1=CC=CS1
51087655,-2.42000000000001,-11.50402,CS(=O)(=O)N1CCC2(CC1)OCCN2S(=O)(=O)c1ccccc1,CS(=O)(=O)N1CCC2(CC1)OCCN2S(=O)(=O)C1=CC=CC=C1
51087654,12.7722,-1.28292,COc1ccc(cc1)S(=O)(=O)N1CCOC11CCN(CC1)S(=O)(=O)c1ccc(C)cc1,COC1=CC=C(C=C1)S(=O)(=O)N1CCOC11CCN(CC1)S(=O)(=O)C1=CC=C(C)C=C1
51087653,-7.54980000000001,-28.67462,COc1ccc(cc1OC)S(=O)(=O)N1CCC2(CC1)OCCN2S(=O)(=O)c1ccc(C)cc1,COC1=C(OC)C=C(C=C1)S(=O)(=O)N1CCC2(CC1)OCCN2S(=O)(=O)C1=CC=C(C)C=C1
51087652,-5.0594,-17.47012,Fc1cccc(NS(=O)(=O)c2cc3CCN4c3c(CCC4=O)c2)c1,FC1=CC=CC(NS(=O)(=O)C2=CC3=C4N(CC3)C(=O)CCC4=C2)=C1
51087651,4.5623,-20.83632,CCOc1ccc(NS(=O)(=O)c2cc3CCN4c3c(CCC4=O)c2)cc1,CCOC1=CC=C(NS(=O)(=O)C2=CC3=C4N(CC3)C(=O)CCC4=C2)C=C1
51087650,6.98189999999999,0.905380000000001,CN(Cc1ccccc1)S(=O)(=O)c1cc2CCN3c2c(CCC3=O)c1,CN(CC1=CC=CC=C1)S(=O)(=O)C1=CC2=C3N(CC2)C(=O)CCC3=C1
51087649,6.6667,5.63978,Cc1ccc(C)c(c1)S(=O)(=O)N1CCC2(CC1)OCCN2S(=O)(=O)c1cccs1,CC1=CC(=C(C)C=C1)S(=O)(=O)N1CCC2(CC1)OCCN2S(=O)(=O)C1=CC=CS1
51087648,7.2203,10.43128,COc1ccc(cc1)S(=O)(=O)N1CCC2(CC1)OCCN2S(=O)(=O)c1c(C)cc(C)cc1C,COC1=CC=C(C=C1)S(=O)(=O)N1CCC2(CC1)OCCN2S(=O)(=O)C1=C(C)C=C(C)C=C1C
51087647,8.6325,8.71718,COc1ccc(cc1)S(=O)(=O)N1CCOC11CCN(CC1)S(=O)(=O)c1ccccc1,COC1=CC=C(C=C1)S(=O)(=O)N1CCOC11CCN(CC1)S(=O)(=O)C1=CC=CC=C1
51087646,-1.57560000000001,-2.84902,Cc1ccc(cc1)S(=O)(=O)N1CCOC11CCN(CC1)S(=O)(=O)c1cccs1,CC1=CC=C(C=C1)S(=O)(=O)N1CCOC11CCN(CC1)S(=O)(=O)C1=CC=CS1
51087644,8.3177,-25.55292,COc1ccc(cc1OC)S(=O)(=O)NCC(N1CCN(C)CC1)c1ccc(C)cc1,COC1=C(OC)C=C(C=C1)S(=O)(=O)NCC(N1CCN(C)CC1)C1=CC=C(C)C=C1
51087643,10.5259,-17.52122,CN1CCN(CC1)C(CNC(=O)c1ccc(Br)o1)c1ccc(F)cc1,CN1CCN(CC1)C(CNC(=O)C1=CC=C(Br)O1)C1=CC=C(F)C=C1
51087642,17.3114,11.82738,COc1ccc(cc1OC)S(=O)(=O)Nc1ccc2CCCN(C(C)=O)c2c1,COC1=C(OC)C=C(C=C1)S(=O)(=O)NC1=CC2=C(CCCN2C(C)=O)C=C1
51087641,8.3079,-7.32722,COc1cccc(CNS(=O)(=O)c2cc3CCCN4C(=O)CCc(c2)c34)c1,COC1=CC=CC(CNS(=O)(=O)C2=CC3=C4N(CCC3)C(=O)CCC4=C2)=C1
51087640,11.1497,7.28428,COc1ccc(C)cc1S(=O)(=O)Nc1cc2CCCN3C(=O)CCc(c1)c23,COC1=C(C=C(C)C=C1)S(=O)(=O)NC1=CC2=C3N(CCC2)C(=O)CCC3=C1
51087639,12.3658,9.75598,Fc1cccc(NC(=O)COc2cccc3C(=O)NCCc23)c1,FC1=CC=CC(NC(=O)COC2=CC=CC3=C2CCNC3=O)=C1
51087638,-3.79340000000001,-55.49752,CN1CCN(CC1)C(CNC(=O)C(=O)Nc1ccc2OCCOc2c1)c1ccc(C)cc1,CN1CCN(CC1)C(CNC(=O)C(=O)NC1=CC2=C(OCCO2)C=C1)C1=CC=C(C)C=C1
51087637,11.3416,-21.44382,CN(C)CCCNC(=O)C(=O)Nc1ccc2CCCN(c2c1)S(=O)(=O)c1cccs1,CN(C)CCCNC(=O)C(=O)NC1=CC2=C(CCCN2S(=O)(=O)C2=CC=CS2)C=C1
51087635,2.05159999999999,1.51998,O=C1CCc2cc(cc3CCCN1c23)S(=O)(=O)N1CCN(CC1)c1ccccc1,O=C1CCC2=CC(=CC3=C2N1CCC3)S(=O)(=O)N1CCN(CC1)C1=CC=CC=C1
51087632,5.91419999999999,-18.05592,Cc1ccc(cc1)S(=O)(=O)CC(=O)N(CCCN1CCOCC1)c1nc2c(F)cccc2s1,Cl.CC1=CC=C(C=C1)S(=O)(=O)CC(=O)N(CCCN1CCOCC1)C1=NC2=C(F)C=CC=C2S1
51087631,16.1377,-1.36012,CC(=O)c1ccc(NC(=O)C2CCCN2S(=O)(=O)c2cccs2)cc1,CC(=O)C1=CC=C(NC(=O)C2CCCN2S(=O)(=O)C2=CC=CS2)C=C1
51087630,6.0096,-23.72192,Fc1ccc(NC(=O)CSc2nc(=O)n(Cc3ccccn3)c3CCCc23)c(F)c1,FC1=CC(F)=C(NC(=O)CSC2=NC(=O)N(CC3=CC=CC=N3)C3=C2CCC3)C=C1
51087628,-2.55710000000001,-4.44312,[O-][N+](=O)c1cc(NC(=O)CCN2C(=O)c3ccccc3S2(=O)=O)ccc1F,[O-][N+](=O)C1=C(F)C=CC(NC(=O)CCN2C(=O)C3=CC=CC=C3S2(=O)=O)=C1
51087626,6.29829999999999,2.88148,Fc1cccc(F)c1CNC(=O)CN1C(=O)c2ccccc2S1(=O)=O,FC1=CC=CC(F)=C1CNC(=O)CN1C(=O)C2=CC=CC=C2S1(=O)=O
51087625,21.8662,-44.88382,Fc1cccc2sc(nc12)N(CCCN1CCOCC1)C(=O)CS(=O)(=O)c1ccccc1,Cl.FC1=C2N=C(SC2=CC=C1)N(CCCN1CCOCC1)C(=O)CS(=O)(=O)C1=CC=CC=C1
51087624,19.45686,5.16088,O=C(Nc1nnc(o1)-c1ccccc1)C1CCCN1S(=O)(=O)c1cccs1,O=C(NC1=NN=C(O1)C1=CC=CC=C1)C1CCCN1S(=O)(=O)C1=CC=CS1
51087623,24.8171,13.73318,O=C(Nc1ccccc1)C1CCCN1S(=O)(=O)c1cccs1,O=C(NC1=CC=CC=C1)C1CCCN1S(=O)(=O)C1=CC=CS1
51087622,13.3874,-16.36892,CN(C)CCN(C(=O)C1CCN(CC1)S(=O)(=O)c1cccs1)c1nc2c(F)cccc2s1,Cl.CN(C)CCN(C(=O)C1CCN(CC1)S(=O)(=O)C1=CC=CS1)C1=NC2=C(F)C=CC=C2S1
51087621,4.538,-2.49912,Cc1ccc(NC(=O)CCN2C(=O)c3ccccc3S2(=O)=O)cc1F,CC1=C(F)C=C(NC(=O)CCN2C(=O)C3=CC=CC=C3S2(=O)=O)C=C1
51087620,3.98569999999999,-0.596619999999998,O=C(CCN1C(=O)c2ccccc2S1(=O)=O)NCc1ccccc1,O=C(CCN1C(=O)C2=CC=CC=C2S1(=O)=O)NCC1=CC=CC=C1
51087619,10.306,-3.46642,COc1ccc(cc1)-c1nnc(NC(=O)C2CCCN2S(=O)(=O)c2cccs2)o1,COC1=CC=C(C=C1)C1=NN=C(NC(=O)C2CCCN2S(=O)(=O)C2=CC=CS2)O1
51087618,6.36749999999999,-10.77612,CN(C)CCN(C(=O)C1CCN(CC1)S(=O)(=O)c1cccs1)c1nc2c(C)cccc2s1,Cl.CN(C)CCN(C(=O)C1CCN(CC1)S(=O)(=O)C1=CC=CS1)C1=NC2=C(C)C=CC=C2S1
51087616,-27.1207,-61.90662,Fc1ccc(cc1)N1CCN(CC1)C(=O)CCN1C(=O)c2ccccc2S1(=O)=O,FC1=CC=C(C=C1)N1CCN(CC1)C(=O)CCN1C(=O)C2=CC=CC=C2S1(=O)=O
51087615,14.3465,20.40478,O=C(CN1C(=O)c2ccccc2S1(=O)=O)Nc1ccon1,O=C(CN1C(=O)C2=CC=CC=C2S1(=O)=O)NC1=NOC=C1
51087614,3.406,-7.02842,CCc1cccc2sc(nc12)N(CCCN1CCOCC1)C(=O)CS(=O)(=O)c1ccccc1,Cl.CCC1=C2N=C(SC2=CC=C1)N(CCCN1CCOCC1)C(=O)CS(=O)(=O)C1=CC=CC=C1
51087613,7.563,-31.05022,CN(C)CCN(C(=O)C1CCN(CC1)S(=O)(=O)c1cccs1)c1nc2ccc(F)cc2s1,Cl.CN(C)CCN(C(=O)C1CCN(CC1)S(=O)(=O)C1=CC=CS1)C1=NC2=C(S1)C=C(F)C=C2
51087612,11.9413,-26.18162,COc1cccc(CCNS(=O)(=O)CCNC(=O)c2cccc(OC)c2)c1,COC1=CC=CC(CCNS(=O)(=O)CCNC(=O)C2=CC(OC)=CC=C2)=C1
51087611,1.2154,-19.47692,CCOC(=O)C1CCN(CC1)S(=O)(=O)CCNC(=O)c1cccc(OC)c1,CCOC(=O)C1CCN(CC1)S(=O)(=O)CCNC(=O)C1=CC(OC)=CC=C1
51087610,10.5012,-5.81542,COc1ccc(CCNS(=O)(=O)CCNC(=O)c2ccccc2)cc1,COC1=CC=C(CCNS(=O)(=O)CCNC(=O)C2=CC=CC=C2)C=C1
51087609,4.88649999999999,-37.01202,COc1cccc(c1)-c1ccc(SCC(=O)NC2CCCCC2)nn1,COC1=CC=CC(=C1)C1=NN=C(SCC(=O)NC2CCCCC2)C=C1
51087608,12.0231,10.21958,Clc1ccc(cc1)-c1ccc(SCC(=O)NC2CCCC2)nn1,ClC1=CC=C(C=C1)C1=NN=C(SCC(=O)NC2CCCC2)C=C1
51087607,8.3362,8.70398,Cc1ccc(cc1C)-n1c(N)cc(=O)nc1SCC(=O)NC1CCCCC1,CC1=C(C)C=C(C=C1)N1C(N)=CC(=O)N=C1SCC(=O)NC1CCCCC1
51087606,13.48,21.07418,CC1CN(CC(C)O1)C(=O)CSc1nnc(CNC(=O)c2ccc(cc2)S(=O)(=O)N(C)C)o1,CC1CN(CC(C)O1)C(=O)CSC1=NN=C(CNC(=O)C2=CC=C(C=C2)S(=O)(=O)N(C)C)O1
51087605,8.935,9.56168,Fc1cccc(F)c1C(=O)NCc1nnc(SCC(=O)NCc2ccccc2)o1,FC1=CC=CC(F)=C1C(=O)NCC1=NN=C(O1)SCC(=O)NCC1=CC=CC=C1
51087604,13.5065,4.42108,COc1ccc(cc1)S(=O)(=O)N1CCCOC1CNC(=O)C(=O)NCCc1ccco1,COC1=CC=C(C=C1)S(=O)(=O)N1CCCOC1CNC(=O)C(=O)NCCC1=CC=CO1
51087603,5.87979999999999,1.81788,CN(C1CCCCC1)C(=O)C(=O)c1cn(CC(=O)N2CCCC2)c2ccccc12,CN(C1CCCCC1)C(=O)C(=O)C1=CN(CC(=O)N2CCCC2)C2=CC=CC=C12
51087602,12.4206,11.66038,Brc1ccc(cc1)-c1ccc(SCC(=O)NC2CCCC2)nn1,BrC1=CC=C(C=C1)C1=NN=C(SCC(=O)NC2CCCC2)C=C1
51087601,11.2858,7.92568,Fc1cccc(F)c1C(=O)NCc1nnc(SCC(=O)Nc2ccc3OCCOc3c2)o1,FC1=CC=CC(F)=C1C(=O)NCC1=NN=C(O1)SCC(=O)NC1=CC2=C(OCCO2)C=C1
51087600,13.2862,16.41438,COc1ccc(cc1)S(=O)(=O)N1CCCOC1CNC(=O)C(=O)NCCCN1CCOCC1,COC1=CC=C(C=C1)S(=O)(=O)N1CCCOC1CNC(=O)C(=O)NCCCN1CCOCC1
51087599,15.0174,17.95158,CC(=O)Nc1ccc(NC(=O)C(=O)c2cn(CC(=O)N3CCCC3)c3ccccc23)cc1,CC(=O)NC1=CC=C(NC(=O)C(=O)C2=CN(CC(=O)N3CCCC3)C3=CC=CC=C23)C=C1
51087598,12.903,-5.91182,O=C(CSc1ccc(nn1)-c1ccccc1)NC1CCCCC1,O=C(CSC1=NN=C(C=C1)C1=CC=CC=C1)NC1CCCCC1
51087597,7.28669999999999,18.28138,Nc1cc(=O)nc(SCC(=O)N2CCN(CC2)c2ccccc2)n1-c1ccccc1,NC1=CC(=O)N=C(SCC(=O)N2CCN(CC2)C2=CC=CC=C2)N1C1=CC=CC=C1
51087596,14.7694,13.67618,Fc1cccc(F)c1C(=O)NCc1nnc(SCC(=O)NCc2ccccc2Cl)o1,FC1=CC=CC(F)=C1C(=O)NCC1=NN=C(O1)SCC(=O)NCC1=CC=CC=C1Cl
51087595,8.1369,16.73428,Fc1cccc(F)c1C(=O)NCc1nnc(SCC(=O)Nc2ccc3OCOc3c2)o1,FC1=CC=CC(F)=C1C(=O)NCC1=NN=C(O1)SCC(=O)NC1=CC2=C(OCO2)C=C1
51087594,10.5701,12.58248,Cc1ccc(cc1)S(=O)(=O)N1CCCOC1CNC(=O)C(=O)NCc1ccccc1C,CC1=CC=C(C=C1)S(=O)(=O)N1CCCOC1CNC(=O)C(=O)NCC1=CC=CC=C1C
51087593,3.3345,23.32428,Cc1cc(NC(=O)CSc2nc(=O)cc(N)n2-c2ccc(F)cc2)no1,CC1=CC(NC(=O)CSC2=NC(=O)C=C(N)N2C2=CC=C(F)C=C2)=NO1
51087592,7.4067,4.21808,COc1ccc(cc1)C(=O)CSc1nnc(CNC(=O)c2ccc(cc2)S(=O)(=O)N(C)C)o1,COC1=CC=C(C=C1)C(=O)CSC1=NN=C(CNC(=O)C2=CC=C(C=C2)S(=O)(=O)N(C)C)O1
51087591,4.6414,11.38508,COc1ccc(C)cc1NC(=O)C(=O)c1cn(CC(=O)N2CCCC2)c2ccccc12,COC1=C(NC(=O)C(=O)C2=CN(CC(=O)N3CCCC3)C3=CC=CC=C23)C=C(C)C=C1
51087590,12.5014,8.02108,Cc1ccc(CNC(=O)C(=O)c2cn(CC(=O)N3CCCC3)c3ccccc23)cc1,CC1=CC=C(CNC(=O)C(=O)C2=CN(CC(=O)N3CCCC3)C3=CC=CC=C23)C=C1
51087589,18.7666,15.42558,Cc1ccc(cc1)-c1ccc(SCC(=O)NC2CCCC2)nn1,CC1=CC=C(C=C1)C1=NN=C(SCC(=O)NC2CCCC2)C=C1
51087588,9.2856,9.50828,COc1ccc(cc1)-n1c(N)cc(=O)nc1SCC(=O)N1CCN(CC1)c1ccccc1,COC1=CC=C(C=C1)N1C(N)=CC(=O)N=C1SCC(=O)N1CCN(CC1)C1=CC=CC=C1
51087587,18.3614,16.48258,Nc1cc(=O)nc(SCC(=O)N2CCN(CC2)c2ccccc2)n1-c1ccc(F)cc1,NC1=CC(=O)N=C(SCC(=O)N2CCN(CC2)C2=CC=CC=C2)N1C1=CC=C(F)C=C1
51087586,12.7142,7.85128,O=C(CCC1CCCCC1)NCCS(=O)(=O)N1CCN(CC1)c1ccccc1,O=C(CCC1CCCCC1)NCCS(=O)(=O)N1CCN(CC1)C1=CC=CC=C1
51087585,12.8092,-11.21422,COc1ccc(cc1)-n1nnnc1CNC(=O)c1ccc(cc1)S(=O)(=O)N1CCOCC1,COC1=CC=C(C=C1)N1N=NN=C1CNC(=O)C1=CC=C(C=C1)S(=O)(=O)N1CCOCC1
51087584,-3.70440000000001,-19.01982,Cc1ccc(cc1)S(=O)(=O)NCCS(=O)(=O)N1CCN(CC1)c1ccc(F)cc1,CC1=CC=C(C=C1)S(=O)(=O)NCCS(=O)(=O)N1CCN(CC1)C1=CC=C(F)C=C1
51087583,7.8887,-12.91032,O=C(CCC1CCCC1)NCCS(=O)(=O)N1CCN(CC1)c1ccccc1,O=C(CCC1CCCC1)NCCS(=O)(=O)N1CCN(CC1)C1=CC=CC=C1
51087582,10.5541,2.30968,CC(=O)Nc1ccc(cc1)S(=O)(=O)NCc1nnnn1-c1ccc(Cl)cc1,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NCC1=NN=NN1C1=CC=C(Cl)C=C1
51087581,14.4618,6.24308,Fc1ccc(cc1F)-n1nnnc1CNC(=O)C(=O)c1c[nH]c2ccccc12,FC1=C(F)C=C(C=C1)N1N=NN=C1CNC(=O)C(=O)C1=CNC2=CC=CC=C12
51087580,-16.273,-44.38512,COc1ccccc1OCC(=O)NCCS(=O)(=O)N1CCN(CC1)c1ccccc1,COC1=CC=CC=C1OCC(=O)NCCS(=O)(=O)N1CCN(CC1)C1=CC=CC=C1
51087579,5.7512,-17.05852,COc1ccc(CC(=O)NCCS(=O)(=O)N2CCN(CC2)c2ccccc2OC)cc1,COC1=CC=C(CC(=O)NCCS(=O)(=O)N2CCN(CC2)C2=CC=CC=C2OC)C=C1
51087578,3.62609999999999,-23.61172,[O-][N+](=O)c1ccc(o1)C(=O)NCc1nnnn1-c1ccc(F)cc1,[O-][N+](=O)C1=CC=C(O1)C(=O)NCC1=NN=NN1C1=CC=C(F)C=C1
51087577,-4.13460000000001,-25.58242,Fc1ccc(cc1F)-n1nnnc1CNC(=O)c1cc2ccccc2o1,FC1=C(F)C=C(C=C1)N1N=NN=C1CNC(=O)C1=CC2=CC=CC=C2O1
51087576,14.1202,13.85798,COc1ccc(cc1)-n1nnnc1CNC(=O)c1ccc2OCOc2c1,COC1=CC=C(C=C1)N1N=NN=C1CNC(=O)C1=CC2=C(OCO2)C=C1
51087575,18.9274,3.94828,O=C(CC1CCCCC1)NCCS(=O)(=O)N1CCN(CC1)c1ccccc1,O=C(CC1CCCCC1)NCCS(=O)(=O)N1CCN(CC1)C1=CC=CC=C1
51087574,10.101,-2.14752,Fc1cccc(c1)-n1nnnc1CNC(=O)c1ccc(cc1)S(=O)(=O)N1CCOCC1,FC1=CC=CC(=C1)N1N=NN=C1CNC(=O)C1=CC=C(C=C1)S(=O)(=O)N1CCOCC1
51087573,2.1678,-36.64492,COc1ccc(CCC(=O)NCCS(=O)(=O)N2CCN(CC2)c2ccccc2)cc1,COC1=CC=C(CCC(=O)NCCS(=O)(=O)N2CCN(CC2)C2=CC=CC=C2)C=C1
51087572,17.1973,5.42048,Fc1ccc(CC(=O)NCCS(=O)(=O)N2CCN(CC2)c2ccccc2)cc1,FC1=CC=C(CC(=O)NCCS(=O)(=O)N2CCN(CC2)C2=CC=CC=C2)C=C1
51087571,19.6152,11.75368,Cc1ccn2c(c1)nc(SCC(=O)N1CCCCCC1)nc2=O,CC1=CC2=NC(SCC(=O)N3CCCCCC3)=NC(=O)N2C=C1
51087570,11.3441,8.08328,Cc1ccc2nc(SCC(=O)NCc3ccco3)nc(=O)n2c1,CC1=CN2C(=O)N=C(SCC(=O)NCC3=CC=CO3)N=C2C=C1
51087569,2.3705,-22.68892,O=C(CSc1nc2ccccn2c(=O)n1)OCc1ccccc1,O=C(CSC1=NC(=O)N2C=CC=CC2=N1)OCC1=CC=CC=C1
51087568,0.760499999999993,-5.58232,Cc1cccn2c1nc(SCC(=O)Nc1ccc3OCOc3c1)nc2=O,CC1=CC=CN2C(=O)N=C(SCC(=O)NC3=CC4=C(OCO4)C=C3)N=C12
51087567,-3.47630000000001,-18.63552,Cc1cccn2c1nc(SCC(=O)N1CCCCC1)nc2=O,CC1=CC=CN2C(=O)N=C(SCC(=O)N3CCCCC3)N=C12
51087566,-4.83270000000001,-46.27432,Cc1ccc(cc1)C1CC(=NN1C(=O)CSc1nc2cc(C)ccn2c(=O)n1)c1cccs1,CC1=CC=C(C=C1)C1CC(=NN1C(=O)CSC1=NC(=O)N2C=CC(C)=CC2=N1)C1=CC=CS1
51087565,-4.56040000000001,-10.64222,CCOC(=O)N1CCN(CC1)C(=O)CSc1nc2ccc(C)cn2c(=O)n1,CCOC(=O)N1CCN(CC1)C(=O)CSC1=NC(=O)N2C=C(C)C=CC2=N1
51087564,-8.24000000000001,-40.42282,Cc1ccc(CNC(=O)CSc2nc3ccccn3c(=O)n2)cc1,CC1=CC=C(CNC(=O)CSC2=NC(=O)N3C=CC=CC3=N2)C=C1
